event_id,method,slot,timestamp,allocated_curtailment_kW,dispatch_target_kW,gpu_load_kW,active_gpus
0,CPLEX-constrained,3,2025-05-18 11:15:00,18.647396030578506,14.917916824462806,13.612434355356177,56.0
0,CPLEX-constrained,4,2025-05-18 11:30:00,19.84764014893072,15.878112119144577,16.772463759278146,69.0
0,CPLEX-constrained,5,2025-05-18 11:45:00,20.719649454275576,16.57571956342046,16.772463759278146,69.0
0,CPLEX-constrained,6,2025-05-18 12:00:00,20.629434090746773,16.50354727259742,16.772463759278146,69.0
0,CPLEX-constrained,7,2025-05-18 12:15:00,21.222516740161037,16.978013392128826,16.772463759278146,69.0
0,CPLEX-constrained,8,2025-05-18 12:30:00,21.344381880174552,17.07550550413964,16.772463759278146,69.0
0,CPLEX-constrained,9,2025-05-18 12:45:00,21.83427863431286,17.46742290745029,16.772463759278146,69.0
0,CPLEX-constrained,10,2025-05-18 13:00:00,21.17280508307142,16.938244066457138,18.71709723861474,77.0
0,CPLEX-constrained,11,2025-05-18 13:15:00,21.199147706156023,16.95931816492482,18.71709723861474,77.0
0,CPLEX-constrained,12,2025-05-18 13:30:00,20.57119372302857,16.45695497842286,18.49762333801102,72.0
0,CPLEX-constrained,13,2025-05-18 13:45:00,19.37022224622393,15.496177796979143,16.552989858674422,64.0
0,CPLEX-constrained,14,2025-05-18 14:00:00,19.798100338999085,15.838480271199268,16.71288803814216,58.0
0,CPLEX-constrained,15,2025-05-18 14:15:00,19.885385984991032,15.908308787992826,13.55285863422019,45.0
0,CPLEX-constrained,16,2025-05-18 14:30:00,19.73202060259379,15.785616482075032,13.55285863422019,45.0
0,CPLEX-constrained,17,2025-05-18 14:45:00,20.23445340447139,16.187562723577113,13.55285863422019,45.0
0,CPLEX-constrained,18,2025-05-18 15:00:00,20.11341033390716,16.090728267125726,13.55285863422019,45.0
0,CPLEX-constrained,19,2025-05-18 15:15:00,19.58555519433895,15.668444155471162,13.55285863422019,45.0
0,CPLEX-constrained,20,2025-05-18 15:30:00,18.084893919684472,14.467915135747578,13.55285863422019,45.0
0,CPLEX-constrained,21,2025-05-18 15:45:00,17.27752420430651,13.822019363445207,13.55285863422019,45.0
0,CPLEX-constrained,22,2025-05-18 16:00:00,19.051032438372825,15.24082595069826,13.55285863422019,45.0
0,CPLEX-constrained,23,2025-05-18 16:15:00,18.70447881684993,14.963583053479946,13.55285863422019,45.0
0,SA,0,2025-05-18 10:30:00,17.18867738325187,13.750941906601495,14.578618530255548,48.0
0,SA,1,2025-05-18 10:45:00,18.395935979134784,14.716748783307828,14.578618530255548,48.0
0,SA,2,2025-05-18 11:00:00,17.10889230132724,13.687113841061796,14.578618530255548,48.0
0,SA,3,2025-05-18 11:15:00,18.647396030578506,14.917916824462806,14.578618530255548,48.0
0,SA,4,2025-05-18 11:30:00,19.84764014893072,15.878112119144577,17.226318136700268,56.0
0,SA,5,2025-05-18 11:45:00,20.719649454275576,16.57571956342046,17.226318136700268,56.0
0,SA,6,2025-05-18 12:00:00,20.629434090746773,16.50354727259742,17.226318136700268,56.0
0,SA,7,2025-05-18 12:15:00,21.222516740161037,16.978013392128826,17.226318136700268,56.0
0,SA,8,2025-05-18 12:30:00,21.344381880174552,17.07550550413964,17.226318136700268,56.0
0,SA,9,2025-05-18 12:45:00,21.83427863431286,17.46742290745029,17.226318136700268,56.0
0,SA,10,2025-05-18 13:00:00,21.17280508307142,16.938244066457138,16.230396112718616,56.0
0,SA,11,2025-05-18 13:15:00,21.199147706156023,16.95931816492482,16.230396112718616,56.0
0,SA,12,2025-05-18 13:30:00,20.57119372302857,16.45695497842286,16.955967223059233,59.0
0,SA,13,2025-05-18 13:45:00,19.37022224622393,15.496177796979143,16.736493322455512,54.0
0,SA,14,2025-05-18 14:00:00,19.798100338999085,15.838480271199268,16.736493322455512,54.0
0,SA,15,2025-05-18 14:15:00,19.885385984991032,15.908308787992826,16.736493322455512,54.0
0,SA,16,2025-05-18 14:30:00,19.73202060259379,15.785616482075032,16.736493322455512,54.0
0,SA,17,2025-05-18 14:45:00,20.23445340447139,16.187562723577113,16.736493322455512,54.0
0,SA,18,2025-05-18 15:00:00,20.11341033390716,16.090728267125726,16.736493322455512,54.0
0,SA,19,2025-05-18 15:15:00,19.58555519433895,15.668444155471162,16.736493322455512,54.0
0,SA,20,2025-05-18 15:30:00,18.084893919684472,14.467915135747578,14.791859843118914,46.0
0,SA,21,2025-05-18 15:45:00,17.27752420430651,13.822019363445207,14.791859843118914,46.0
0,SA,22,2025-05-18 16:00:00,19.051032438372825,15.24082595069826,14.791859843118914,46.0
0,SA,23,2025-05-18 16:15:00,18.70447881684993,14.963583053479946,14.791859843118914,46.0
1,CPLEX-QUBO,0,2025-03-18 11:15:00,15.196330050675128,12.157064040540105,13.400175934617424,43.0
1,CPLEX-QUBO,1,2025-03-18 11:30:00,15.256736483628016,12.205389186902414,13.400175934617424,43.0
1,CPLEX-QUBO,2,2025-03-18 11:45:00,15.627787516884286,12.502230013507427,13.400175934617424,43.0
1,CPLEX-QUBO,3,2025-03-18 12:00:00,15.885666228710551,12.708532982968444,13.400175934617424,43.0
1,CPLEX-QUBO,4,2025-03-18 12:15:00,16.611839293611276,13.28947143488902,13.400175934617424,43.0
1,CPLEX-QUBO,5,2025-03-18 12:30:00,17.090734135933005,13.672587308746404,13.400175934617424,43.0
1,CPLEX-QUBO,6,2025-03-18 12:45:00,18.1341929644194,14.507354371535522,13.400175934617424,43.0
1,CPLEX-QUBO,7,2025-03-18 13:00:00,18.599505577931733,14.879604462345387,13.400175934617424,43.0
1,CPLEX-QUBO,8,2025-03-18 13:15:00,19.6447511581111,15.71580092648888,13.400175934617424,43.0
1,CPLEX-QUBO,9,2025-03-18 13:30:00,20.24542397027524,16.196339176220192,17.801772690767866,64.0
1,CPLEX-QUBO,10,2025-03-18 13:45:00,20.52672713035837,16.4213817042867,17.801772690767866,64.0
1,CPLEX-QUBO,11,2025-03-18 14:00:00,20.517290945253407,16.413832756202726,14.861217187449618,56.0
1,CPLEX-QUBO,12,2025-03-18 14:15:00,21.777131234570177,17.421704987656142,20.23946613912638,71.0
1,CPLEX-QUBO,13,2025-03-18 14:30:00,21.285024034676773,17.02801922774142,15.610179724397817,55.0
1,CPLEX-QUBO,14,2025-03-18 14:45:00,21.873065816184628,17.4984526529477,15.610179724397817,55.0
1,CPLEX-QUBO,15,2025-03-18 15:00:00,21.81394085196885,17.451152681575085,15.610179724397817,55.0
1,CPLEX-QUBO,16,2025-03-18 15:15:00,21.42996090517683,17.143968724141466,18.770209128319784,68.0
1,CPLEX-QUBO,17,2025-03-18 15:30:00,21.232962155098846,16.98636972407908,18.770209128319784,68.0
1,CPLEX-QUBO,18,2025-03-18 15:45:00,20.55043226044284,16.440345808354273,18.770209128319784,68.0
1,CPLEX-QUBO,19,2025-03-18 16:00:00,22.60699846855842,18.085598774846737,18.770209128319784,68.0
1,CPLEX-QUBO,20,2025-03-18 16:15:00,23.52444402654597,18.81955522123678,18.770209128319784,68.0
1,CPLEX-QUBO,21,2025-03-18 16:30:00,21.75488569796156,17.40390855836925,16.82557564898319,60.0
1,CPLEX-QUBO,22,2025-03-18 16:45:00,20.909441895284893,16.727553516227914,13.665546245061218,47.0
1,CPLEX-QUBO,23,2025-03-18 17:00:00,17.067681897823444,13.654145518258757,13.665546245061218,47.0
1,CPLEX-constrained,0,2025-03-18 11:15:00,15.196330050675128,12.157064040540105,11.791224552510412,42.0
1,CPLEX-constrained,1,2025-03-18 11:30:00,15.256736483628016,12.205389186902414,11.791224552510412,42.0
1,CPLEX-constrained,2,2025-03-18 11:45:00,15.627787516884286,12.502230013507427,11.791224552510412,42.0
1,CPLEX-constrained,3,2025-03-18 12:00:00,15.885666228710551,12.708532982968444,11.791224552510412,42.0
1,CPLEX-constrained,4,2025-03-18 12:15:00,16.611839293611276,13.28947143488902,11.791224552510412,42.0
1,CPLEX-constrained,5,2025-03-18 12:30:00,17.090734135933005,13.672587308746404,13.735858031847009,50.0
1,CPLEX-constrained,6,2025-03-18 12:45:00,18.1341929644194,14.507354371535522,13.735858031847009,50.0
1,CPLEX-constrained,7,2025-03-18 13:00:00,18.599505577931733,14.879604462345387,15.680491511183606,58.0
1,CPLEX-constrained,8,2025-03-18 13:15:00,19.6447511581111,15.71580092648888,15.680491511183606,58.0
1,CPLEX-constrained,9,2025-03-18 13:30:00,20.24542397027524,16.196339176220192,15.680491511183606,58.0
1,CPLEX-constrained,10,2025-03-18 13:45:00,20.52672713035837,16.4213817042867,15.680491511183606,58.0
1,CPLEX-constrained,11,2025-03-18 14:00:00,20.517290945253407,16.413832756202726,15.680491511183606,58.0
1,CPLEX-constrained,12,2025-03-18 14:15:00,21.777131234570177,17.421704987656142,15.680491511183606,58.0
1,CPLEX-constrained,13,2025-03-18 14:30:00,21.285024034676773,17.02801922774142,17.548911882656075,64.0
1,CPLEX-constrained,14,2025-03-18 14:45:00,21.873065816184628,17.4984526529477,19.653443541460405,66.0
1,CPLEX-constrained,15,2025-03-18 15:00:00,21.81394085196885,17.451152681575085,18.438047616875032,61.0
1,CPLEX-constrained,16,2025-03-18 15:15:00,21.42996090517683,17.143968724141466,18.438047616875032,61.0
1,CPLEX-constrained,17,2025-03-18 15:30:00,21.232962155098846,16.98636972407908,18.438047616875032,61.0
1,CPLEX-constrained,18,2025-03-18 15:45:00,20.55043226044284,16.440345808354273,18.438047616875032,61.0
1,CPLEX-constrained,19,2025-03-18 16:00:00,22.60699846855842,18.085598774846737,18.438047616875032,61.0
1,CPLEX-constrained,20,2025-03-18 16:15:00,23.52444402654597,18.81955522123678,16.493414137538437,53.0
1,CPLEX-constrained,21,2025-03-18 16:30:00,21.75488569796156,17.40390855836925,14.54878065820184,45.0
1,CPLEX-constrained,22,2025-03-18 16:45:00,20.909441895284893,16.727553516227914,14.54878065820184,45.0
1,CPLEX-constrained,23,2025-03-18 17:00:00,17.067681897823444,13.654145518258757,12.604147178865244,37.0
1,SA,0,2025-03-18 11:15:00,15.196330050675128,12.157064040540105,11.981695913876711,37.0
1,SA,1,2025-03-18 11:30:00,15.256736483628016,12.205389186902414,11.981695913876711,37.0
1,SA,2,2025-03-18 11:45:00,15.627787516884286,12.502230013507427,13.926329393213308,45.0
1,SA,3,2025-03-18 12:00:00,15.885666228710551,12.708532982968444,13.926329393213308,45.0
1,SA,4,2025-03-18 12:15:00,16.611839293611276,13.28947143488902,13.926329393213308,45.0
1,SA,5,2025-03-18 12:30:00,17.090734135933005,13.672587308746404,13.926329393213308,45.0
1,SA,6,2025-03-18 12:45:00,18.1341929644194,14.507354371535522,13.926329393213308,45.0
1,SA,7,2025-03-18 13:00:00,18.599505577931733,14.879604462345387,15.870962872549905,53.0
1,SA,8,2025-03-18 13:15:00,19.6447511581111,15.71580092648888,15.870962872549905,53.0
1,SA,9,2025-03-18 13:30:00,20.24542397027524,16.196339176220192,15.870962872549905,53.0
1,SA,10,2025-03-18 13:45:00,20.52672713035837,16.4213817042867,16.81967432790485,61.0
1,SA,11,2025-03-18 14:00:00,20.517290945253407,16.413832756202726,16.81967432790485,61.0
1,SA,12,2025-03-18 14:15:00,21.777131234570177,17.421704987656142,16.81967432790485,61.0
1,SA,13,2025-03-18 14:30:00,21.285024034676773,17.02801922774142,16.60020042730113,56.0
1,SA,14,2025-03-18 14:45:00,21.873065816184628,17.4984526529477,16.60020042730113,56.0
1,SA,15,2025-03-18 15:00:00,21.81394085196885,17.451152681575085,16.60020042730113,56.0
1,SA,16,2025-03-18 15:15:00,21.42996090517683,17.143968724141466,17.013445329100605,53.0
1,SA,17,2025-03-18 15:30:00,21.232962155098846,16.98636972407908,17.013445329100605,53.0
1,SA,18,2025-03-18 15:45:00,20.55043226044284,16.440345808354273,17.013445329100605,53.0
