event_id,slot,timestamp,raw_curtailment_MW,allocated_curtailment_kW,dispatch_target_kW,global_scale_kW_per_MW,flexible_envelope_peak_kW,dwave_gpu_load_kW,dwave_active_gpus
17,0,2025-02-22 09:45:00,4980.611048929267,11.206607246525788,8.96528579722063,0.0022500466582177,23.52444402654598,8.605023720945344,26.0
17,1,2025-02-22 10:00:00,4483.866654034417,10.088909180804224,8.07112734464338,0.0022500466582177,23.52444402654598,8.605023720945344,26.0
17,2,2025-02-22 10:15:00,4633.18511782197,10.42488269125962,8.339906153007696,0.0022500466582177,23.52444402654598,8.605023720945344,26.0
17,3,2025-02-22 10:30:00,4479.620056248733,10.079354137647751,8.063483310118201,0.0022500466582177,23.52444402654598,8.605023720945344,26.0
17,4,2025-02-22 10:45:00,4991.18823120519,11.23040640015909,8.984325120127272,0.0022500466582177,23.52444402654598,8.605023720945344,26.0
17,5,2025-02-22 11:00:00,4823.324048119717,10.852704155973166,8.682163324778534,0.0022500466582177,23.52444402654598,8.605023720945344,26.0
17,6,2025-02-22 11:15:00,4876.105669496116,10.97146526676645,8.77717221341316,0.0022500466582177,23.52444402654598,8.605023720945344,26.0
17,7,2025-02-22 11:30:00,4860.183670830759,10.935640026877314,8.74851202150185,0.0022500466582177,23.52444402654598,8.605023720945344,26.0
17,8,2025-02-22 11:45:00,4965.06135015926,11.17161969877204,8.937295759017633,0.0022500466582177,23.52444402654598,8.605023720945344,26.0
17,9,2025-02-22 12:00:00,5145.042411372295,11.57658548409692,9.261268387277536,0.0022500466582177,23.52444402654598,8.605023720945344,26.0
17,10,2025-02-22 12:15:00,5783.666352748867,13.013519149249134,10.410815319399308,0.0022500466582177,23.52444402654598,10.919666928309626,34.0
17,11,2025-02-22 12:30:00,5858.236485498346,13.181305427244956,10.545044341795965,0.0022500466582177,23.52444402654598,10.586610529229189,34.0
17,12,2025-02-22 12:45:00,5969.561342099401,13.431791548816731,10.745433239053384,0.0022500466582177,23.52444402654598,10.586610529229189,34.0
17,13,2025-02-22 13:00:00,5485.825838514777,12.34336409551486,9.874691276411887,0.0022500466582177,23.52444402654598,9.547903230377669,33.0
17,14,2025-02-22 13:15:00,5963.843935406073,13.418927116992736,10.735141693594189,0.0022500466582177,23.52444402654598,11.492536709714265,41.0
17,15,2025-02-22 13:30:00,5780.33405358213,13.006021320644836,10.404817056515869,0.0022500466582177,23.52444402654598,11.492536709714265,41.0
17,16,2025-02-22 13:45:00,6294.690878583152,14.163348175869888,11.33067854069591,0.0022500466582177,23.52444402654598,11.492536709714265,41.0
17,17,2025-02-22 14:00:00,6864.613922545516,15.445701616378702,12.356561293102963,0.0022500466582177,23.52444402654598,11.492536709714265,41.0
17,18,2025-02-22 14:15:00,6475.736074961821,14.57070831496809,11.656566651974472,0.0022500466582177,23.52444402654598,11.492536709714265,41.0
17,19,2025-02-22 14:30:00,6399.60854976923,14.399417831310112,11.51953426504809,0.0022500466582177,23.52444402654598,11.492536709714265,41.0
17,20,2025-02-22 14:45:00,6185.955719738737,13.918688995081231,11.134951196064986,0.0022500466582177,23.52444402654598,11.492536709714265,41.0
17,21,2025-02-22 15:00:00,6412.53921726039,14.428512436487122,11.542809949189698,0.0022500466582177,23.52444402654598,11.492536709714265,41.0
17,22,2025-02-22 15:15:00,6091.397492808526,13.705928572569915,10.964742858055931,0.0022500466582177,23.52444402654598,11.492536709714265,41.0
17,23,2025-02-22 15:30:00,5405.652518884551,12.162970385602645,9.730376308482114,0.0022500466582177,23.52444402654598,9.547903230377669,33.0
