timestamp,wind_curtailment_MW,solar_curtailment_MW,curtailment_MW,n_reason_records,load_MW,solar_MW,wind_MW,net_load_MW,renewables_MW,curtailment_energy_MWh
2025-05-15 02:00:00,0.0,0.0,0.0,0.0,21966.405763888895,46.20408142696137,3545.4887181712966,18374.712964290633,5065.245895343183,0.0
2025-05-15 02:15:00,0.0,0.0,0.0,0.0,21707.13196180553,46.327016704900736,3405.6371885308167,18255.1677565698,4925.20961877892,0.0
2025-05-15 02:30:00,0.0,0.0,0.0,0.0,21605.890416666665,46.32241241036177,3309.9574695638034,18249.610534692467,4825.506779086307,0.0
2025-05-15 02:45:00,0.0,0.0,0.0,0.0,21392.89,46.60148977548287,3182.920255416307,18163.368254808232,4700.725231815587,0.0
2025-05-15 03:00:00,0.0,0.0,0.0,0.0,21312.453741319467,46.72764696881956,3090.283927146627,18175.442167204,4609.15128906707,0.0
2025-05-15 03:15:00,0.0,0.0,0.0,0.0,21246.203767361134,46.58270805903843,2996.450091995803,18203.1709673063,4521.221352008403,0.0
2025-05-15 03:30:00,0.0,0.0,0.0,0.0,21125.196423611098,46.650906732156066,2837.078299843117,18241.467217035864,4363.405388749074,0.0
2025-05-15 03:45:00,0.0,0.0,0.0,0.0,21073.734809027766,46.55564581627504,2741.852086215547,18285.32707699593,4269.318347197073,0.0
2025-05-15 04:00:00,0.0,0.0,0.0,0.0,21306.613697916702,46.90463239107447,2770.4710534667997,18489.238012058802,4301.281346570857,0.0
2025-05-15 04:15:00,0.0,0.0,0.0,0.0,21431.294678819468,47.23690310552387,2784.55185885959,18599.505916854334,4313.56365997544,0.0
2025-05-15 04:30:00,0.0,0.0,0.0,0.0,21532.012777777767,47.037407830798465,2712.58966417101,18772.385705775967,4238.261540229687,0.0
2025-05-15 04:45:00,0.0,0.0,0.0,0.0,21626.576796875,47.0457580211799,2624.98630606511,18954.544732788698,4152.480136645223,0.0
2025-05-15 05:00:00,0.0,0.0,0.0,0.0,22114.060659722232,48.133682792944306,2556.390421214917,19509.5365557144,4096.151440629496,0.0
2025-05-15 05:15:00,0.0,0.0,0.0,0.0,22244.351145833334,47.83973832032037,2393.528058901187,19802.983348611833,3941.4926424772166,0.0
2025-05-15 05:30:00,0.0,0.0,0.0,0.0,22485.9475,57.486804799503766,2382.6400100640203,20045.820685136467,3916.43093384506,0.0
2025-05-15 05:45:00,0.0,0.0,0.0,0.0,22600.753993055532,201.84183793555403,2421.3968467068134,19977.5153084132,4075.6057743203896,0.0
2025-05-15 06:00:00,0.0,0.0,0.0,0.0,23193.6016927083,922.3485175306547,2356.5720409342434,19914.681134243434,4709.61941105327,0.0
2025-05-15 06:15:00,0.0,0.0,0.0,0.0,23416.796944444464,2421.2600897216766,2233.87870768229,18761.658147040504,6082.6216571948435,0.0
2025-05-15 06:30:00,0.0,0.0,0.0,0.0,23892.71459201387,4580.854986436633,2084.330552241007,17227.529053336268,8087.491831491757,0.0
2025-05-15 06:45:00,0.0,0.9883562966666667,0.9883562966666667,0.3333333333333333,24648.416449652766,7089.8954793023,1949.4200656924768,15609.100904658,10450.935825152803,0.24708907416666667
2025-05-15 07:00:00,0.0,5.126666706666667,5.126666706666667,1.0,24207.7404861111,9853.020557345913,1770.8357513563399,12583.884177408867,13058.3136361789,1.2816666766666667
2025-05-15 07:15:00,0.0,140.91208615563696,140.91208615563696,1.0,24664.43484375,12367.639227593332,1586.05715367296,10710.738462483734,15370.013046375267,35.22802153890924
2025-05-15 07:30:00,0.0,452.546075955857,452.546075955857,1.0,26178.554956597232,14318.346215928832,1430.2626795654298,10429.946061102966,17166.062268833233,113.13651898896426
2025-05-15 07:45:00,0.7866650000000001,823.2829007257343,824.0695657257344,1.3333333333333333,26487.666579861096,15629.946170111767,1343.4936713833267,9514.226738366024,18398.460953172664,206.0173914314336
2025-05-15 08:00:00,0.0,980.0208486056126,980.0208486056126,1.3333333333333333,26279.605798611137,16454.382609727665,1199.2950960262267,8625.92809285724,19081.953446549833,245.00521215140316
2025-05-15 08:15:00,0.0,1007.649636685284,1007.649636685284,2.0,26253.84966145833,16749.208015516502,1133.0910490645167,8371.550596877323,19315.4810131744,251.912409171321
2025-05-15 08:30:00,0.0,1107.5618154852352,1107.5618154852352,1.0,26556.929305555564,17305.833217303236,1066.2600818515366,8184.83600640078,19802.593645518868,276.8904538713088
2025-05-15 08:45:00,0.0,1449.0970586044234,1449.0970586044234,1.0,25977.018741319433,17439.559529658567,984.2554091356054,7553.20380252527,19857.450693219867,362.27426465110585
2025-05-15 09:00:00,0.0,893.1613257901444,893.1613257901444,1.0,26472.976840277766,18518.276540836898,949.6802125018088,7005.020086939064,20896.0867662771,223.2903314475361
2025-05-15 09:15:00,0.0,1029.370650226276,1029.370650226276,1.0,26061.491640624998,18708.922330473833,945.3007868335862,6407.268523317557,21079.414981743634,257.342662556569
2025-05-15 09:30:00,0.0,1267.2838480010066,1267.2838480010066,1.0,25732.238020833334,18651.637190996335,946.5417474704319,6134.059082366567,21020.2794493992,316.82096200025165
2025-05-15 09:45:00,0.0,1694.69694713769,1694.69694713769,1.0,25307.169618055563,18408.063709249633,964.7462445683736,5934.3596642375705,20801.309233281,423.6742367844225
2025-05-15 10:00:00,0.0,1361.5526616734735,1361.5526616734735,1.0,25741.369140625,18857.179912832766,967.0775154007016,5917.1117123915465,21253.40905974353,340.3881654183684
2025-05-15 10:15:00,0.0,1689.9024014216632,1689.9024014216632,1.0,25372.9552517361,18645.829015697334,1023.3861387577766,5703.740097280993,21099.498888508464,422.4756003554158
2025-05-15 10:30:00,0.0,1889.84457951617,1889.84457951617,1.0,25295.32786458333,18483.6125388455,1100.1831178340199,5711.532207903827,21012.0088994953,472.4611448790425
2025-05-15 10:45:00,0.0,2127.703858221377,2127.703858221377,1.0,24904.597517361097,18402.8657096354,1175.6028526023567,5326.128955123339,21008.03170034177,531.9259645553442
2025-05-15 11:00:00,0.35333331333333334,2289.0720521262533,2289.425385439587,1.0,24557.668402777766,18387.223190104167,1119.1070571438568,5051.33815552975,20934.678342477,572.3563463598967
2025-05-15 11:15:00,0.0,2472.2544095608796,2472.2544095608796,1.0,24081.26724826387,18196.484348596667,1131.2492186491434,4753.533681018103,20744.3969667815,618.0636023902199
2025-05-15 11:30:00,5.086666743333333,2408.9866139712562,2414.07328071459,1.0,23994.416684027765,18219.17276837383,1146.31687025605,4628.927045397887,20778.98902900067,603.5183201786475
2025-05-15 11:45:00,9.760000226666667,2352.985533594017,2362.7455338206832,1.0,23991.380477430564,18338.890135995363,1157.1418633624135,4495.34847807277,20909.9637951605,590.6863834551708
2025-05-15 12:00:00,11.876667023333335,2513.4799159237,2525.356582947033,1.0,23952.944748263897,18048.8042932581,1116.0365538119067,4788.1039011938765,20585.120512940233,631.3391457367583
2025-05-15 12:15:00,6.8766665300000005,2530.1049533516634,2536.9816198816634,1.0,23639.489218749997,18012.375343533,1135.98040606011,4491.133469156896,20570.33190250637,634.2454049704158
