var_index,var_name,portfolio_job_id,power_cap_W,start_slot,end_slot_exclusive,duration_slots,baseline_duration_minutes,mode_adjusted_duration_minutes,model_throughput_factor,total_gpus,model_power_per_gpu_kW,job_power_kW
99,x_j02_p250_s07,2,250,7,21,14,153.65,196.7604316546763,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
100,x_j02_p250_s08,2,250,8,22,14,153.65,196.7604316546763,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
101,x_j02_p250_s09,2,250,9,23,14,153.65,196.7604316546763,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
102,x_j02_p250_s10,2,250,10,24,14,153.65,196.7604316546763,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
103,x_j02_p300_s00,2,300,0,12,12,153.65,178.7562091503268,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
104,x_j02_p300_s01,2,300,1,13,12,153.65,178.7562091503268,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
105,x_j02_p300_s02,2,300,2,14,12,153.65,178.7562091503268,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
106,x_j02_p300_s03,2,300,3,15,12,153.65,178.7562091503268,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
107,x_j02_p300_s04,2,300,4,16,12,153.65,178.7562091503268,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
108,x_j02_p300_s05,2,300,5,17,12,153.65,178.7562091503268,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
109,x_j02_p300_s06,2,300,6,18,12,153.65,178.7562091503268,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
110,x_j02_p300_s07,2,300,7,19,12,153.65,178.7562091503268,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
111,x_j02_p300_s08,2,300,8,20,12,153.65,178.7562091503268,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
112,x_j02_p300_s09,2,300,9,21,12,153.65,178.7562091503268,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
113,x_j02_p300_s10,2,300,10,22,12,153.65,178.7562091503268,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
114,x_j02_p300_s11,2,300,11,23,12,153.65,178.7562091503268,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
115,x_j02_p300_s12,2,300,12,24,12,153.65,178.7562091503268,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
116,x_j02_p350_s00,2,350,0,12,12,153.65,168.54939393939395,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
117,x_j02_p350_s01,2,350,1,13,12,153.65,168.54939393939395,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
118,x_j02_p350_s02,2,350,2,14,12,153.65,168.54939393939395,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
119,x_j02_p350_s03,2,350,3,15,12,153.65,168.54939393939395,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
120,x_j02_p350_s04,2,350,4,16,12,153.65,168.54939393939395,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
121,x_j02_p350_s05,2,350,5,17,12,153.65,168.54939393939395,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
122,x_j02_p350_s06,2,350,6,18,12,153.65,168.54939393939395,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
123,x_j02_p350_s07,2,350,7,19,12,153.65,168.54939393939395,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
124,x_j02_p350_s08,2,350,8,20,12,153.65,168.54939393939395,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
125,x_j02_p350_s09,2,350,9,21,12,153.65,168.54939393939395,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
126,x_j02_p350_s10,2,350,10,22,12,153.65,168.54939393939395,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
127,x_j02_p350_s11,2,350,11,23,12,153.65,168.54939393939395,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
128,x_j02_p350_s12,2,350,12,24,12,153.65,168.54939393939395,0.9116022099447514,8,0.33096245080559017,2.6476996064447214
129,x_j02_p400_s00,2,400,0,11,11,153.65,153.65,1.0,8,0.3675694379147809,2.9405555033182473
130,x_j02_p400_s01,2,400,1,12,11,153.65,153.65,1.0,8,0.3675694379147809,2.9405555033182473
131,x_j02_p400_s02,2,400,2,13,11,153.65,153.65,1.0,8,0.3675694379147809,2.9405555033182473
132,x_j02_p400_s03,2,400,3,14,11,153.65,153.65,1.0,8,0.3675694379147809,2.9405555033182473
133,x_j02_p400_s04,2,400,4,15,11,153.65,153.65,1.0,8,0.3675694379147809,2.9405555033182473
134,x_j02_p400_s05,2,400,5,16,11,153.65,153.65,1.0,8,0.3675694379147809,2.9405555033182473
135,x_j02_p400_s06,2,400,6,17,11,153.65,153.65,1.0,8,0.3675694379147809,2.9405555033182473
136,x_j02_p400_s07,2,400,7,18,11,153.65,153.65,1.0,8,0.3675694379147809,2.9405555033182473
137,x_j02_p400_s08,2,400,8,19,11,153.65,153.65,1.0,8,0.3675694379147809,2.9405555033182473
138,x_j02_p400_s09,2,400,9,20,11,153.65,153.65,1.0,8,0.3675694379147809,2.9405555033182473
139,x_j02_p400_s10,2,400,10,21,11,153.65,153.65,1.0,8,0.3675694379147809,2.9405555033182473
140,x_j02_p400_s11,2,400,11,22,11,153.65,153.65,1.0,8,0.3675694379147809,2.9405555033182473
141,x_j02_p400_s12,2,400,12,23,11,153.65,153.65,1.0,8,0.3675694379147809,2.9405555033182473
142,x_j02_p400_s13,2,400,13,24,11,153.65,153.65,1.0,8,0.3675694379147809,2.9405555033182473
143,x_j03_p250_s00,3,250,0,10,10,109.78333333333333,140.58585131894486,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
144,x_j03_p250_s01,3,250,1,11,10,109.78333333333333,140.58585131894486,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
145,x_j03_p250_s02,3,250,2,12,10,109.78333333333333,140.58585131894486,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
146,x_j03_p250_s03,3,250,3,13,10,109.78333333333333,140.58585131894486,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
147,x_j03_p250_s04,3,250,4,14,10,109.78333333333333,140.58585131894486,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
148,x_j03_p250_s05,3,250,5,15,10,109.78333333333333,140.58585131894486,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
149,x_j03_p250_s06,3,250,6,16,10,109.78333333333333,140.58585131894486,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
150,x_j03_p250_s07,3,250,7,17,10,109.78333333333333,140.58585131894486,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
151,x_j03_p250_s08,3,250,8,18,10,109.78333333333333,140.58585131894486,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
152,x_j03_p250_s09,3,250,9,19,10,109.78333333333333,140.58585131894486,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
153,x_j03_p250_s10,3,250,10,20,10,109.78333333333333,140.58585131894486,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
154,x_j03_p250_s11,3,250,11,21,10,109.78333333333333,140.58585131894486,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
155,x_j03_p250_s12,3,250,12,22,10,109.78333333333333,140.58585131894486,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
156,x_j03_p250_s13,3,250,13,23,10,109.78333333333333,140.58585131894486,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
157,x_j03_p250_s14,3,250,14,24,10,109.78333333333333,140.58585131894486,0.7808988764044943,8,0.2430791849170746,1.9446334793365967
158,x_j03_p300_s00,3,300,0,9,9,109.78333333333333,127.72178649237473,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
159,x_j03_p300_s01,3,300,1,10,9,109.78333333333333,127.72178649237473,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
160,x_j03_p300_s02,3,300,2,11,9,109.78333333333333,127.72178649237473,0.8595505617977528,8,0.28933040092053547,2.3146432073642838
