event_id,slot,timestamp,raw_curtailment_MW,allocated_curtailment_kW,dispatch_target_kW,global_scale_kW_per_MW,flexible_envelope_peak_kW,dwave_gpu_load_kW,dwave_active_gpus
8,0,2025-04-19 10:30:00,5864.587831693396,13.195596252526313,10.55647700202105,0.0022500466582177,23.52444402654598,10.580230382180504,35.0
8,1,2025-04-19 10:45:00,6109.763060752043,13.747251957347496,10.997801565877998,0.0022500466582177,23.52444402654598,10.580230382180504,35.0
8,2,2025-04-19 11:00:00,5897.986332721285,13.270744438153596,10.616595550522876,0.0022500466582177,23.52444402654598,10.580230382180504,35.0
8,3,2025-04-19 11:15:00,6598.245860220544,14.846361047888458,11.877088838310767,0.0022500466582177,23.52444402654598,10.580230382180504,35.0
8,4,2025-04-19 11:30:00,6713.200120928384,15.105013498042023,12.08401079843362,0.0022500466582177,23.52444402654598,12.524863861517101,43.0
8,5,2025-04-19 11:45:00,6968.260142351018,15.678910446888976,12.54312835751118,0.0022500466582177,23.52444402654598,12.524863861517101,43.0
8,6,2025-04-19 12:00:00,6483.027672224013,14.587114749020955,11.669691799216766,0.0022500466582177,23.52444402654598,12.524863861517101,43.0
8,7,2025-04-19 12:15:00,7099.956516162753,15.975233432683469,12.780186746146777,0.0022500466582177,23.52444402654598,12.524863861517101,43.0
8,8,2025-04-19 12:30:00,6879.269475294765,15.478677293866484,12.382941835093186,0.0022500466582177,23.52444402654598,12.524863861517101,43.0
8,9,2025-04-19 12:45:00,7526.526891078988,16.935036679258445,13.548029343406755,0.0022500466582177,23.52444402654598,14.469497340853698,51.0
8,10,2025-04-19 13:00:00,6800.660684592781,15.301803847040944,12.241443077632756,0.0022500466582177,23.52444402654598,12.524863861517101,43.0
8,11,2025-04-19 13:15:00,7334.777400785377,16.503591379408345,13.202873103526676,0.0022500466582177,23.52444402654598,13.110886459183078,48.0
8,12,2025-04-19 13:30:00,7324.124995588354,16.4796229706928,13.183698376554242,0.0022500466582177,23.52444402654598,13.110886459183078,48.0
8,13,2025-04-19 13:45:00,7919.55164444525,17.819360712167065,14.255488569733652,0.0022500466582177,23.52444402654598,14.224482064705317,53.0
8,14,2025-04-19 14:00:00,8075.2591254126755,18.169709809377327,14.535767847501862,0.0022500466582177,23.52444402654598,14.224482064705317,53.0
8,15,2025-04-19 14:15:00,8199.482609906736,18.449218445535355,14.759374756428285,0.0022500466582177,23.52444402654598,14.224482064705317,53.0
8,16,2025-04-19 14:30:00,8220.81872426747,18.497225698352075,14.79778055868166,0.0022500466582177,23.52444402654598,14.224482064705317,53.0
8,17,2025-04-19 14:45:00,8337.392674904835,18.759522526418923,15.00761802113514,0.0022500466582177,23.52444402654598,14.224482064705317,53.0
8,18,2025-04-19 15:00:00,7948.901082728055,17.88539831769586,14.308318654156688,0.0022500466582177,23.52444402654598,14.224482064705317,53.0
8,19,2025-04-19 15:15:00,7364.884244105251,16.571333181609713,13.25706654528777,0.0022500466582177,23.52444402654598,12.27984858536872,45.0
8,20,2025-04-19 15:30:00,6934.380128207202,15.602678834284312,12.482143067427453,0.0022500466582177,23.52444402654598,12.27984858536872,45.0
8,21,2025-04-19 15:45:00,6320.452776721894,14.22131364868631,11.377050918949047,0.0022500466582177,23.52444402654598,12.27984858536872,45.0
8,22,2025-04-19 16:00:00,6504.888830373816,14.63630337486069,11.709042699888553,0.0022500466582177,23.52444402654598,12.27984858536872,45.0
8,23,2025-04-19 16:15:00,5667.077878097959,12.751189641474152,10.200951713179322,0.0022500466582177,23.52444402654598,10.335215106032123,37.0
