event_id,slot,timestamp,raw_curtailment_MW,allocated_curtailment_kW,dispatch_target_kW,global_scale_kW_per_MW,flexible_envelope_peak_kW,dwave_gpu_load_kW,dwave_active_gpus
14,0,2025-03-30 11:15:00,3171.9018085988178,7.136927064632664,5.709541651706132,0.0022500466582177,23.52444402654598,5.6263616636950315,17.0
14,1,2025-03-30 11:30:00,3955.604494729554,8.900294674597415,7.120235739677932,0.0022500466582177,23.52444402654598,7.570995143031628,25.0
14,2,2025-03-30 11:45:00,4880.11454788287,10.980485430183766,8.784388344147013,0.0022500466582177,23.52444402654598,9.885638350395912,33.0
14,3,2025-03-30 12:00:00,5266.854018562222,11.85066728378675,9.4805338270294,0.0022500466582177,23.52444402654598,9.885638350395912,33.0
14,4,2025-03-30 12:15:00,5462.579610859629,12.291058998663225,9.83284719893058,0.0022500466582177,23.52444402654598,9.885638350395912,33.0
14,5,2025-03-30 12:30:00,5925.5517761924175,13.332767972118107,10.666214377694487,0.0022500466582177,23.52444402654598,9.885638350395912,33.0
14,6,2025-03-30 12:45:00,5753.670509567916,12.946027102539412,10.35682168203153,0.0022500466582177,23.52444402654598,9.885638350395912,33.0
14,7,2025-03-30 13:00:00,6384.977993785543,14.36649839771115,11.49319871816892,0.0022500466582177,23.52444402654598,11.830271829732508,41.0
14,8,2025-03-30 13:15:00,6576.725134970194,14.797938411956483,11.838350729565189,0.0022500466582177,23.52444402654598,11.830271829732508,41.0
14,9,2025-03-30 13:30:00,7044.911174707963,15.851378846092665,12.68110307687413,0.0022500466582177,23.52444402654598,11.830271829732508,41.0
14,10,2025-03-30 13:45:00,7214.077389215766,16.232010721729296,12.985608577383438,0.0022500466582177,23.52444402654598,12.777830060102639,48.0
14,11,2025-03-30 14:00:00,7104.377094250441,15.98517993963706,12.78814395170965,0.0022500466582177,23.52444402654598,12.777830060102639,48.0
14,12,2025-03-30 14:15:00,6994.339397245887,15.737589987213983,12.59007198977119,0.0022500466582177,23.52444402654598,12.777830060102639,48.0
14,13,2025-03-30 14:30:00,6866.321358416669,15.44954342675471,12.359634741403768,0.0022500466582177,23.52444402654598,12.777830060102639,48.0
14,14,2025-03-30 14:45:00,6947.183453581768,15.63148691375743,12.505189531005945,0.0022500466582177,23.52444402654598,12.777830060102639,48.0
14,15,2025-03-30 15:00:00,6791.0413836198095,15.28015997103232,12.224127976825857,0.0022500466582177,23.52444402654598,12.777830060102639,48.0
14,16,2025-03-30 15:15:00,6230.896017260085,14.019806761338453,11.215845409070765,0.0022500466582177,23.52444402654598,11.459108876720007,40.0
14,17,2025-03-30 15:30:00,5957.494476062672,13.404640537215627,10.723712429772505,0.0022500466582177,23.52444402654598,11.459108876720007,40.0
14,18,2025-03-30 15:45:00,5669.972030269019,12.75770161889502,10.206161295116017,0.0022500466582177,23.52444402654598,11.459108876720007,40.0
14,19,2025-03-30 16:00:00,5432.555583986667,12.223503537331476,9.778802829865182,0.0022500466582177,23.52444402654598,9.51447539738341,32.0
14,20,2025-03-30 16:15:00,5010.8781720706165,11.274709685803847,9.01976774864308,0.0022500466582177,23.52444402654598,9.51447539738341,32.0
14,21,2025-03-30 16:30:00,4263.284607936404,9.592589285118551,7.674071428094841,0.0022500466582177,23.52444402654598,7.569841918046814,24.0
14,22,2025-03-30 16:45:00,3353.085045380694,7.544597801078803,6.035678240863042,0.0022500466582177,23.52444402654598,7.569841918046814,24.0
14,23,2025-03-30 17:00:00,4332.979899677653,9.749406943394462,7.7995255547155695,0.0022500466582177,23.52444402654598,7.569841918046814,24.0
