event_id,slot,timestamp,raw_curtailment_MW,allocated_curtailment_kW,dispatch_target_kW,global_scale_kW_per_MW,flexible_envelope_peak_kW,dwave_gpu_load_kW,dwave_active_gpus
5,0,2025-03-20 11:00:00,6987.961178084447,15.723238696504406,12.578590957203524,0.0022500466582177,23.52444402654598,12.948996055094476,42.0
5,1,2025-03-20 11:15:00,7045.13216266,15.85187607929565,12.68150086343652,0.0022500466582177,23.52444402654598,12.948996055094476,42.0
5,2,2025-03-20 11:30:00,6674.862159122557,15.018751295197946,12.015001036158358,0.0022500466582177,23.52444402654598,12.948996055094476,42.0
5,3,2025-03-20 11:45:00,7169.235010079757,16.13111327640778,12.904890621126226,0.0022500466582177,23.52444402654598,12.948996055094476,42.0
5,4,2025-03-20 12:00:00,7203.037317209026,16.207170044604045,12.965736035683236,0.0022500466582177,23.52444402654598,12.948996055094476,42.0
5,5,2025-03-20 12:15:00,7478.085720153365,16.82604178449709,13.460833427597672,0.0022500466582177,23.52444402654598,12.948996055094476,42.0
5,6,2025-03-20 12:30:00,7586.99111071417,17.071083994590328,13.656867195672262,0.0022500466582177,23.52444402654598,12.948996055094476,42.0
5,7,2025-03-20 12:45:00,7732.627282000986,17.398772175109862,13.91901774008789,0.0022500466582177,23.52444402654598,12.948996055094476,42.0
5,8,2025-03-20 13:00:00,7526.47964329075,16.93493036953041,13.547944295624328,0.0022500466582177,23.52444402654598,13.446977529828395,45.0
5,9,2025-03-20 13:15:00,7511.442943696937,16.901097093858727,13.520877675086982,0.0022500466582177,23.52444402654598,13.446977529828395,45.0
5,10,2025-03-20 13:30:00,7697.032531636629,17.318682326002442,13.854945860801957,0.0022500466582177,23.52444402654598,13.446977529828395,45.0
5,11,2025-03-20 13:45:00,7726.834282019313,17.38573765486004,13.908590123888033,0.0022500466582177,23.52444402654598,13.666451430432119,50.0
5,12,2025-03-20 14:00:00,8773.190052181484,19.740086958820317,15.792069567056252,0.0022500466582177,23.52444402654598,15.981094637796401,58.0
5,13,2025-03-20 14:15:00,9166.877888637033,20.625902959618102,16.500722367694486,0.0022500466582177,23.52444402654598,15.721846594386319,56.0
5,14,2025-03-20 14:30:00,9151.723614949546,20.59180513674985,16.473444109399885,0.0022500466582177,23.52444402654598,15.721846594386319,56.0
5,15,2025-03-20 14:45:00,9306.472479848397,20.93999730307851,16.75199784246281,0.0022500466582177,23.52444402654598,16.424912721494444,56.0
5,16,2025-03-20 15:00:00,8944.717437735977,20.12603157948003,16.100825263584024,0.0022500466582177,23.52444402654598,16.424912721494444,56.0
5,17,2025-03-20 15:15:00,8186.328301128659,18.41962063702808,14.735696509622464,0.0022500466582177,23.52444402654598,14.480279242157847,48.0
5,18,2025-03-20 15:30:00,8184.140372691644,18.41469769595995,14.73175815676796,0.0022500466582177,23.52444402654598,14.480279242157847,48.0
5,19,2025-03-20 15:45:00,7663.156114418641,17.242458806648717,13.793967045318974,0.0022500466582177,23.52444402654598,14.480279242157847,48.0
5,20,2025-03-20 16:00:00,9351.780380986054,21.04194219462416,16.833553755699324,0.0022500466582177,23.52444402654598,14.480279242157847,48.0
5,21,2025-03-20 16:15:00,8153.431833177194,18.345602049246715,14.676481639397371,0.0022500466582177,23.52444402654598,14.480279242157847,48.0
5,22,2025-03-20 16:30:00,7178.939550591051,16.15294894535476,12.922359156283807,0.0022500466582177,23.52444402654598,12.165636034793563,40.0
5,23,2025-03-20 16:45:00,6519.142495462359,14.668374786360522,11.734699829088418,0.0022500466582177,23.52444402654598,12.165636034793563,40.0
